occupation_id,osca_title,candidate_onet_soc_code,candidate_onet_title,match_type
312231,Building Inspector,47-4011.00,Construction and Building Inspectors,partial
312231,Building Inspector,47-4011.01,Energy Auditors,partial
312232,Energy Assessor,17-3025.00,Environmental Engineering Technologists and Technicians,partial
312232,Energy Assessor,17-3026.00,Industrial Engineering Technologists and Technicians,partial
312232,Energy Assessor,17-3026.01,Nanotechnology Engineering Technologists and Technicians,partial
312232,Energy Assessor,17-3028.00,Calibration Technologists and Technicians,partial
312232,Energy Assessor,17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other",partial
312232,Energy Assessor,17-3029.01,Non-Destructive Testing Specialists,partial
312232,Energy Assessor,17-3029.08,Photonics Technicians,partial
312232,Energy Assessor,19-4051.00,Nuclear Technicians,partial
312232,Energy Assessor,19-4051.02,Nuclear Monitoring Technicians,partial
312232,Energy Assessor,19-4092.00,Forensic Science Technicians,partial
312232,Energy Assessor,19-4044.00,Hydrologic Technicians,partial
312232,Energy Assessor,19-4099.00,"Life, Physical, and Social Science Technicians, All Other",partial
312232,Energy Assessor,19-4099.01,Quality Control Analysts,partial
312232,Energy Assessor,19-4099.03,Remote Sensing Technicians,partial
312232,Energy Assessor,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,partial
312232,Energy Assessor,33-2021.00,Fire Inspectors and Investigators,partial
312232,Energy Assessor,33-2022.00,Forest Fire Inspectors and Prevention Specialists,partial
312232,Energy Assessor,53-6041.00,Traffic Technicians,partial
312233,Plumbing Inspector,45-2011.00,Agricultural Inspectors,exact
312234,Safety Inspector,17-2031.00,Bioengineers and Biomedical Engineers,partial
312234,Safety Inspector,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",partial
312234,Safety Inspector,17-2111.02,Fire-Prevention and Protection Engineers,partial
312234,Safety Inspector,17-2131.00,Materials Engineers,partial
312234,Safety Inspector,17-2161.00,Nuclear Engineers,partial
312234,Safety Inspector,17-2199.00,"Engineers, All Other",partial
312234,Safety Inspector,17-2199.03,"Energy Engineers, Except Wind and Solar",partial
312234,Safety Inspector,17-2199.05,Mechatronics Engineers,partial
312234,Safety Inspector,17-2199.06,Microsystems Engineers,partial
312234,Safety Inspector,17-2199.07,Photonics Engineers,partial
312234,Safety Inspector,17-2199.08,Robotics Engineers,partial
312234,Safety Inspector,17-2199.09,Nanosystems Engineers,partial
312234,Safety Inspector,17-2199.10,Wind Energy Engineers,partial
312234,Safety Inspector,17-2199.11,Solar Energy Systems Engineers,partial
312234,Safety Inspector,17-3028.00,Calibration Technologists and Technicians,partial
