osca_code,osca_title,onet_code,onet_title,similarity_score,second_similarity_score,score_gap,candidate_count,mapping_status,mapping_method
251231,Primary School Teacher,,,0.4150672907786534,0.4043449874622354,0.010722303316417992,2,manual_review,manual_review
251931,Teacher Librarian,,,0.2388277933602841,0.2266934476542269,0.012134345706057204,3,manual_review,manual_review
251331,Secondary School Teacher,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.3886176651051555,,,1,accepted,single_candidate
251431,Special Education Teacher,,,0.362305051110018,0.3554640609347854,0.0068409901752325974,7,manual_review,manual_review
259999,Education Professionals nec,,,,,,12,manual_review,manual_review
251433,Teacher of the Deaf,,,0.2254449511268598,0.2231868516549013,0.0022580994719585135,7,manual_review,manual_review
251432,Specialist Teacher (Vision Impairment),,,0.3127095537075462,0.292165946497286,0.020543607210260217,7,manual_review,manual_review
252131,University Lecturer,,,0.3199045949981005,0.3136542069637796,0.006250388034320875,37,manual_review,manual_review
252132,University Tutor,,,0.318804162466183,0.308741452068133,0.010062710398049957,37,manual_review,manual_review
252231,Vocational Education Teacher,,,0.4294870107445522,0.4192783810962095,0.010208629648342682,40,manual_review,manual_review
259931,Adult Literacy / Numeracy Teacher,,,0.0919896891730393,0.0916952926043274,0.00029439656871189934,3,manual_review,manual_review
259332,Education Reviewer,25-9031.00,Instructional Coordinators,0.1075012438086576,,,1,accepted,single_candidate
259231,Art Teacher (Private Tuition),,,0.3205213444331027,0.3036276262896845,0.016893718143418224,4,manual_review,manual_review
259232,Dance Teacher (Private Tuition),,,0.2391432628347726,0.2132409495654849,0.025902313269287713,4,manual_review,manual_review
259233,Speech and Drama Teacher (Private Tuition),,,0.2033296799209455,0.2008442928819712,0.0024853870389743016,4,manual_review,manual_review
259431,Music Teacher (Private Tuition),25-3021.00,Self-Enrichment Teachers,0.3326161358039863,,,1,accepted,single_candidate
259131,Academic Tutor (Private Tuition),,,0.3276413556121212,0.2921043067361167,0.03553704887600451,7,manual_review,manual_review
259299,Arts and Personal Enrichment Teachers (Private Tuition) nec,,,,,,7,manual_review,manual_review
259531,Teacher of English to Speakers of Other Languages,,,0.3357419477951989,0.3045126583428139,0.031229289452385012,5,manual_review,manual_review
263231,Dietitian,29-1031.00,Dietitians and Nutritionists,0.3180437474213554,,,1,accepted,single_candidate
263232,Nutritionist,29-1031.00,Dietitians and Nutritionists,0.4274548099706276,,,1,accepted,single_candidate
263133,Radiographer,29-2035.00,Magnetic Resonance Imaging Technologists,0.4294227737365637,0.213510003418535,0.2159127703180287,5,accepted,score_and_gap_rule
263132,Radiation Therapist,29-1124.00,Radiation Therapists,0.4379584051899038,0.3130312561576655,0.12492714903223828,5,accepted,score_and_gap_rule
263131,Nuclear Medicine Technologist,29-2035.00,Magnetic Resonance Imaging Technologists,0.3236525847325421,0.1842244181974972,0.13942816653504492,5,accepted,score_and_gap_rule
263531,Sonographer,29-2032.00,Diagnostic Medical Sonographers,0.3657842179887763,0.2474557558320453,0.11832846215673101,5,accepted,score_and_gap_rule
263932,Cardiac Physiologist,29-2031.00,Cardiovascular Technologists and Technicians,0.3037520545598889,0.1894252969637626,0.11432675759612632,23,accepted,score_and_gap_rule
269331,Environmental Health Officer,,,0.2118248869025531,0.1916235396003144,0.020201347302238715,10,manual_review,manual_review
222331,Rehabilitation Consultant,,,0.0718927517483766,0.0441037142750709,0.027789037473305703,2,manual_review,manual_review
222332,Work Health and Safety Adviser,19-5011.00,Occupational Health and Safety Specialists,0.3215358599609861,0.1694740359410894,0.1520618240198967,2,accepted,score_and_gap_rule
263331,Optometrist,29-1041.00,Optometrists,0.4603329747179055,,,1,accepted,single_candidate
263935,Orthoptist,29-1041.00,Optometrists,0.4270550226535962,,,1,accepted,single_candidate
263432,Hospital Pharmacist,29-1051.00,Pharmacists,0.270437308750973,,,1,accepted,single_candidate
263431,Community Pharmacist,29-1051.00,Pharmacists,0.3059956035941709,,,1,accepted,single_candidate
263933,Diabetes Educator,21-1094.00,Community Health Workers,0.1053060242465883,,,1,accepted,single_candidate
265131,Midwife,29-1161.00,Nurse Midwives,0.3256556710417779,,,1,accepted,single_candidate
269332,Health Promotion Officer,21-1094.00,Community Health Workers,0.2184234481469885,,,1,accepted,single_candidate
262931,Orthotist / Prosthetist,,,0.2002805357642202,0.1134043462215395,0.0868761895426807,4,manual_review,manual_review
261999,"Allied Health Counselling, Psychology, Social Work and Creative Therapy Professionals nec",,,,,,13,manual_review,manual_review
262999,Allied Health Physical and Sensory Therapy Professionals nec,,,,,,13,manual_review,manual_review
263999,Allied Health Science Professionals nec,,,,,,13,manual_review,manual_review
269999,Health Professionals nec,,,,,,17,manual_review,manual_review
262131,Chiropractor,,,0.3056485178705361,0.3055869753319704,6.154253856571756e-05,13,manual_review,manual_review
262932,Osteopath,,,0.245700154957194,0.2425194670597442,0.0031806878974497965,13,manual_review,manual_review
269931,Acupuncturist,,,0.1932801985273238,0.1524490442770061,0.04083115425031772,4,manual_review,manual_review
269933,Naturopath,,,0.1809087044829638,0.1788488642511403,0.002059840231823512,4,manual_review,manual_review
269932,Chinese Medicine Practitioner,,,0.2836526765456193,0.17271936081402,0.11093331573159931,4,manual_review,manual_review
261931,Arts Therapist,,,0.2909336578147007,0.1911484984747307,0.09978515933997001,13,manual_review,manual_review
261933,Music Therapist,29-1129.02,Music Therapists,0.4742129083763369,0.2436336871223072,0.2305792212540297,13,accepted,score_and_gap_rule
269231,Dental Specialist,,,0.5461060121452388,0.521563101713824,0.024542910431414766,5,manual_review,manual_review
269232,Dentist,,,0.5772168117060056,0.5571131830898947,0.020103628616110925,5,manual_review,manual_review
262331,Occupational Therapist,,,0.1901465960402814,0.1469751059766042,0.04317149006367718,13,manual_review,manual_review
262431,Physiotherapist,,,0.1694726433947813,0.1229358503149925,0.046536793079788794,2,manual_review,manual_review
262531,Podiatrist,,,0.2184631252178015,0.1632744540570751,0.0551886711607264,13,manual_review,manual_review
263931,Audiologist,29-1181.00,Audiologists,0.6412641306122849,0.2356262498920008,0.40563788072028417,2,accepted,score_and_gap_rule
262631,Speech Pathologist,,,0.2496978129961053,0.0794292114286474,0.1702686015674579,2,manual_review,manual_review
264231,General Practitioner,,,0.3817770949210645,0.3479749204018927,0.03380217451917178,17,manual_review,manual_review
264531,Resident Medical Officer,,,0.3294944228242794,0.2828999763607365,0.04659444646354288,17,manual_review,manual_review
264131,Anaesthetist,,,0.2858019090507865,0.2743251857515876,0.01147672329919891,20,manual_review,manual_review
264331,General Medicine Physician,,,0.1926780440004951,0.1848150699674891,0.00786297403300601,20,manual_review,manual_review
264332,Cardiologist,29-1212.00,Cardiologists,0.4272747044773799,0.1305713891159028,0.2967033153614771,20,accepted,score_and_gap_rule
264336,Haematologist,,,0.1687670155745945,0.156306924006107,0.012460091568487514,20,manual_review,manual_review
264338,Medical Oncologist,,,0.2156251203317696,0.1799766323420275,0.0356484879897421,20,manual_review,manual_review
264333,Endocrinologist,,,0.1193152690703394,0.1148433373586898,0.004471931711649599,20,manual_review,manual_review
264334,Gastroenterologist,,,0.1773282639376142,0.174515214546532,0.0028130493910822063,20,manual_review,manual_review
264337,Intensive Care Specialist,,,0.2406713037387686,0.2044104631526654,0.03626084058610321,20,manual_review,manual_review
264342,Neurologist,29-1217.00,Neurologists,0.4818673357505795,0.1760081132167438,0.3058592225338357,20,accepted,score_and_gap_rule
264343,Paediatrician,,,0.2104290905153776,0.1405428998879957,0.06988619062738188,20,manual_review,manual_review
264345,Respiratory Physician,,,0.1831688311791704,0.1380178720931148,0.0451509590860556,20,manual_review,manual_review
264341,Nephrologist,,,0.0968772720954948,0.0953889688905417,0.0014883032049531064,20,manual_review,manual_review
264346,Rheumatologist,,,0.1593380047808677,0.1577898537144545,0.0015481510664132059,20,manual_review,manual_review
264335,Geriatrician,,,0.1357647818424706,0.1334995522201459,0.0022652296223246993,20,manual_review,manual_review
264344,Public Health Physician,29-1229.05,Preventive Medicine Physicians,0.4267393194759748,0.1507293294848849,0.27600998999108994,20,accepted,score_and_gap_rule
264399,Physicians nec,,,,,,20,manual_review,manual_review
264431,Psychiatrist,,,0.2527369245007979,0.2103329808341891,0.04240394366660877,20,manual_review,manual_review
264631,General Surgeon,,,0.3457544034636249,0.3220437817524628,0.023710621711162116,20,manual_review,manual_review
264632,Cardiothoracic Surgeon,,,0.2944903290978491,0.2777219787049101,0.016768350392939002,20,manual_review,manual_review
264633,Neurosurgeon,29-1217.00,Neurologists,0.404913527443126,0.2292845224009268,0.17562900504219917,20,accepted,score_and_gap_rule
264634,Orthopaedic Surgeon,,,0.2871607258396883,0.169034452812419,0.11812627302726933,20,manual_review,manual_review
264635,Otolaryngologist,,,0.1830724996728298,0.1401107255405288,0.042961774132300984,20,manual_review,manual_review
264636,Paediatric Surgeon,,,0.2983871992641327,0.2771968286068339,0.021190370657298785,20,manual_review,manual_review
264637,Plastic and Reconstructive Surgeon,,,0.1803605717089878,0.1468265539867761,0.033534017722211706,20,manual_review,manual_review
264638,Urologist,,,0.2187238320868001,0.2074463253775943,0.011277506709205798,20,manual_review,manual_review
264641,Vascular Surgeon,,,0.2176596258846329,0.1313379486574921,0.08632167722714079,20,manual_review,manual_review
264931,Dermatologist,29-1213.00,Dermatologists,0.4088267394905535,0.3059063001905339,0.1029204393000196,20,accepted,score_and_gap_rule
264932,Emergency Medicine Specialist,29-1214.00,Emergency Medicine Physicians,0.3814454382528943,0.272115391432044,0.10933004682085029,20,accepted,score_and_gap_rule
264933,Obstetrician and Gynaecologist,,,0.2297671025715504,0.1282743735250718,0.1014927290464786,20,manual_review,manual_review
264934,Ophthalmologist,29-1241.00,"Ophthalmologists, Except Pediatric",0.345551855868408,0.1322366956007684,0.21331516026763958,20,accepted,score_and_gap_rule
264935,Pathologist,,,0.2011028200822032,0.1779753993239344,0.02312742075826879,20,manual_review,manual_review
264937,Radiologist,,,0.2728275373781956,0.2405068379623219,0.032320699415873705,20,manual_review,manual_review
264936,Radiation Oncologist,,,0.2205023184614616,0.207065845169657,0.013436473291804585,20,manual_review,manual_review
264999,Medical Practitioners nec,,,,,,20,manual_review,manual_review
265231,Nurse Educator,29-1141.04,Clinical Nurse Specialists,0.4154262135347445,0.2479674966158045,0.16745871691894001,7,accepted,score_and_gap_rule
265232,Nurse Researcher,29-1141.04,Clinical Nurse Specialists,0.3524625824449824,0.1844776574728892,0.16798492497209322,7,accepted,score_and_gap_rule
265331,Nursing / Midwifery Unit Manager,29-1141.04,Clinical Nurse Specialists,0.4478880180515874,0.2568783127674995,0.1910097052840879,7,accepted,score_and_gap_rule
265431,Nurse Practitioner,,,0.3660572636705568,0.3215471787666599,0.04451008490389691,7,manual_review,manual_review
265433,Registered Nurse (Aged Care),,,0.3079089471422547,0.2816594385329656,0.026249508609289096,7,manual_review,manual_review
265435,Registered Nurse (Primary Health Care),,,0.3931158028894077,0.3553579729002076,0.037757829989200076,7,manual_review,manual_review
265432,Registered Nurse (Acute Care),,,0.2909919328225673,0.2359921178455019,0.05499981497706541,7,manual_review,manual_review
265434,Registered Nurse (Mental Health),29-1141.02,Advanced Practice Psychiatric Nurses,0.3370817644525042,0.2372183707306001,0.09986339372190411,7,accepted,score_and_gap_rule
265499,Registered Nurses nec,,,,,,7,manual_review,manual_review
223431,Enterprise Architect,,,0.1014053030743922,0.0737719414257765,0.027633361648615698,4,manual_review,manual_review
273231,Cloud Architect,,,0.0406086988208724,0.0330670954787078,0.007541603342164603,3,manual_review,manual_review
273232,ICT Business Analyst,,,0.1598402444120937,0.096712052784504,0.06312819162758972,3,manual_review,manual_review
273233,Solution Architect,,,0.1048286646061217,0.102447714660992,0.00238094994512969,3,manual_review,manual_review
273234,Systems Analyst,,,0.1039785131987338,0.0788559451392547,0.0251225680594791,3,manual_review,manual_review
273132,Web Developer,,,0.3155684328811569,0.2839380221183802,0.03163041076277667,3,manual_review,manual_review
273333,Software Engineer,,,0.2762282520762389,0.1805331073981488,0.09569514467809012,3,manual_review,manual_review
223232,Data Architect,,,0.2455366619845845,0.2349231149299658,0.0106135470546187,6,manual_review,manual_review
223233,Data Engineer,,,0.1679649686463008,0.1325013101514427,0.03546365849485811,6,manual_review,manual_review
271135,Cyber Security Engineer,,,0.2438261310928903,0.2028428345988383,0.040983296494051996,2,manual_review,manual_review
273331,Cloud Engineer,,,0.0415305171748136,0.0263249201816577,0.015205596993155896,2,manual_review,manual_review
273332,DevOps Engineer,,,0.1950592439891049,0.1234056564245354,0.07165358756456951,2,manual_review,manual_review
271137,Penetration Tester,,,0.4407662660669463,0.3973110216950906,0.04345524437185572,16,manual_review,manual_review
272233,ICT Test Analyst,15-1253.00,Software Quality Assurance Analysts and Testers,0.4009005396209918,0.2701177208218523,0.1307828187991395,16,accepted,score_and_gap_rule
271231,Database Administrator,,,0.4752294660946526,0.4580467842861737,0.017182681808478928,3,manual_review,manual_review
271131,Cyber Governance Risk and Compliance Specialist,,,0.4069948431753376,0.360148540461902,0.046846302713435595,17,manual_review,manual_review
271132,Cyber Security Advice and Assessment Specialist,15-1299.05,Information Security Engineers,0.6171174433104564,0.4782120993376343,0.13890534397282206,17,accepted,score_and_gap_rule
271133,Cyber Security Analyst,15-1299.04,Penetration Testers,0.4849818485512174,0.4175626149020292,0.06741923364918817,17,accepted,score_and_gap_rule
271134,Cyber Security Architect,15-1299.05,Information Security Engineers,0.5391443644782438,0.4450397180392948,0.09410464643894895,17,accepted,score_and_gap_rule
271136,Cyber Security Operations Coordinator,,,0.5369922168680585,0.5029855788129304,0.03400663805512816,17,manual_review,manual_review
271232,Systems Administrator,15-1244.00,Network and Computer Systems Administrators,0.3042849559687423,,,1,accepted,single_candidate
272131,ICT Network and Systems Engineer,15-1241.00,Computer Network Architects,0.5586952815548885,0.3026941913816329,0.25600109017325556,2,accepted,score_and_gap_rule
272132,Network Administrator,15-1244.00,Network and Computer Systems Administrators,0.4179559173232613,,,1,accepted,single_candidate
272133,Network Architect,15-1241.00,Computer Network Architects,0.6822932983884481,0.1924450888549896,0.48984820953345853,2,accepted,score_and_gap_rule
272231,ICT Quality Assurance Engineer,,,0.1718772046994271,0.1633182258996934,0.008558978799733719,16,manual_review,manual_review
272232,ICT Support Engineer,,,0.2971603050803818,0.2364684247109642,0.06069188036941764,16,manual_review,manual_review
242132,UI / UX Designer,,,0.0679055327280727,0.0502197888465736,0.017685743881499107,2,manual_review,manual_review
272331,Telecommunications Engineer,,,0.1321951094472324,0.0258863638110201,0.10630874563621229,2,manual_review,manual_review
281131,Barrister,23-1011.00,Lawyers,0.2546147888579487,,,1,accepted,single_candidate
281237,Police Prosecutor,23-1011.00,Lawyers,0.2618865482271735,,,1,accepted,single_candidate
281233,Judge,23-1023.00,"Judges, Magistrate Judges, and Magistrates",0.3334919380466141,0.1658110561954975,0.1676808818511166,2,accepted,score_and_gap_rule
281235,Magistrate,,,0.2388261220126321,0.1431879028449044,0.09563821916772769,2,manual_review,manual_review
281238,Tribunal Member,23-1022.00,"Arbitrators, Mediators, and Conciliators",0.196026086556658,,,1,accepted,single_candidate
281232,Intellectual Property Lawyer,23-1011.00,Lawyers,0.1519901844618962,,,1,accepted,single_candidate
281231,Family Dispute Resolution Practitioner,23-1022.00,"Arbitrators, Mediators, and Conciliators",0.1044036654929417,,,1,accepted,single_candidate
281299,Judicial and Other Legal Professionals nec,23-1022.00,"Arbitrators, Mediators, and Conciliators",,,,1,accepted,single_candidate
281331,Solicitor,23-1011.00,Lawyers,0.3246553322181821,,,1,accepted,single_candidate
259932,Careers Adviser,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",0.3347035333445224,0.1915092324228369,0.1431943009216855,4,accepted,score_and_gap_rule
261132,Alcohol and Other Drugs Counsellor,,,0.2602664416114533,0.2094942657038241,0.0507721759076292,11,manual_review,manual_review
261133,Family and Relationship Counsellor,,,0.1036389433359828,0.087638406222036,0.01600053711394679,11,manual_review,manual_review
261135,Rehabilitation Counsellor,21-1015.00,Rehabilitation Counselors,0.3755192937700122,0.2579128734217334,0.11760642034827878,11,accepted,score_and_gap_rule
261136,School Counsellor,,,0.2801054242141916,0.2761696361294915,0.003935788084700076,5,manual_review,manual_review
259933,Student Services Adviser,,,0.0977778850976133,0.0850725487174731,0.012705336380140195,11,manual_review,manual_review
261131,Counsellor (General),,,0.1821261378287031,0.1679970516125918,0.014129086216111308,11,manual_review,manual_review
232231,Religious Leader,21-2011.00,Clergy,0.458895319689057,0.3500307918170087,0.10886452787204831,3,accepted,score_and_gap_rule
261231,Psychologist,,,0.2946878099023092,0.1595656466899601,0.1351221632123491,6,manual_review,manual_review
261134,Psychotherapist,,,0.2013456252061903,0.0963546090800908,0.10499101612609948,6,manual_review,manual_review
261932,Behaviour Support Practitioner,,,0.1764332961270448,0.1747042257855948,0.0017290703414500064,11,manual_review,manual_review
232336,Historian,19-3093.00,Historians,0.5762833469083717,0.1841814607869203,0.39210188612145136,4,accepted,score_and_gap_rule
411531,Interpreter,,,0.1434057106314818,0.0019538598693816,0.1414518507621002,3,manual_review,manual_review
411532,Translator,,,0.257362320175816,0.0138773169120448,0.2434850032637712,3,manual_review,manual_review
232331,Archaeologist,,,0.1195033994694423,0.0516126452641461,0.0678907542052962,3,manual_review,manual_review
232335,Heritage Consultant,,,0.1124895371962174,0.0672734362383313,0.0452161009578861,7,manual_review,manual_review
232399,Social Science and Related Professionals nec,,,,,,8,manual_review,manual_review
261331,Social Worker,,,0.2490022182373377,0.2423348603105087,0.006667357926829015,11,manual_review,manual_review
231931,Community Arts Worker,,,0.1162572898221391,0.0962589397972568,0.019998350024882303,11,manual_review,manual_review
411931,Recreation Officer,,,0.1511058863889311,0.1377495013749766,0.013356385013954503,11,manual_review,manual_review
411131,Child Protection Practitioner,,,0.2306907760306493,0.1472341277560946,0.0834566482745547,11,manual_review,manual_review
411132,Family Violence Practitioner,,,0.1110067199628463,0.1024928864115035,0.008513833551342803,11,manual_review,manual_review
411633,Financial Counsellor (Community),,,0.1190169826431794,0.0919398089137206,0.02707717372945881,11,manual_review,manual_review
411636,Welfare Worker,,,0.192457338059779,0.1724875600366757,0.01996977802310329,11,manual_review,manual_review
441331,Mental Health Worker,,,0.2536692381963408,0.223724558712739,0.0299446794836018,11,manual_review,manual_review
311131,Agricultural and Agritech Technician,,,0.2914707618601651,0.1470198252100946,0.14445093665007047,3,manual_review,manual_review
311132,Animal Husbandry Technician,,,0.031235717806227,0.0185244151123158,0.0127113026939112,3,manual_review,manual_review
311133,Aquaculture or Fisheries Technician,,,0.0563511309095237,0.0431530480023804,0.013198082907143298,3,manual_review,manual_review
311136,Irrigation Designer,,,0.1113802489496107,0.0796970793473689,0.031683169602241795,3,manual_review,manual_review
311231,Anaesthetic Technician,,,0.1727982776214674,0.1192426307697448,0.05355564685172261,18,manual_review,manual_review
311233,Medical Laboratory Technician,,,0.3449038444696849,0.3142948565908516,0.030608987878833316,6,manual_review,manual_review
311234,Operating Theatre Technician,29-2055.00,Surgical Technologists,0.4813284805380914,0.338728660568301,0.14259981996979043,18,accepted,score_and_gap_rule
311331,Community Pharmacy Technician,29-2052.00,Pharmacy Technicians,0.2760496437008437,,,1,accepted,single_candidate
311332,Hospital Pharmacy Technician,29-2052.00,Pharmacy Technicians,0.2259225796135911,,,1,accepted,single_candidate
311431,Phlebotomist,,,0.2819443135146832,0.1143283057888688,0.1676160077258144,10,manual_review,manual_review
311235,Respiratory Technician,,,0.0682725425273367,0.0548090944138296,0.013463448113507095,4,manual_review,manual_review
311299,Medical and Dental Technicians nec,,,,,,24,manual_review,manual_review
441933,Audiometrist,29-1181.00,Audiologists,0.5064902360409023,0.215504446010192,0.29098579003071023,2,accepted,score_and_gap_rule
311135,Fisheries Officer,45-2011.00,Agricultural Inspectors,0.0419055526456817,,,1,accepted,single_candidate
311137,Meat Inspector,45-2011.00,Agricultural Inspectors,0.3263002440264657,0.0984216278714097,0.22787861615505597,8,accepted,score_and_gap_rule
311134,Biosecurity Officer,,,0.0726780402406603,0.0596843384776544,0.012993701763005898,11,manual_review,manual_review
311138,Primary Products Quality Assurance Officer,,,0.2191575908030384,0.0976091742471231,0.12154841655591529,8,manual_review,manual_review
311199,Agricultural Technicians and Inspection Officers nec,,,,,,8,manual_review,manual_review
311531,Chemical Technician,19-4031.00,Chemical Technicians,0.3059218865832233,0.1090331996421932,0.19688868694103007,6,accepted,score_and_gap_rule
311532,Earth Science Technician,,,0.1509083248317959,0.0797559307820577,0.0711523940497382,6,manual_review,manual_review
269532,Veterinary Technologist,,,0.3780493716731005,0.369504417147881,0.008544954525219473,2,manual_review,manual_review
311535,Life Science Technician,,,0.1826474000933961,0.1051577869138006,0.07748961317959552,3,manual_review,manual_review
311536,School Laboratory Technician,,,0.1581034844196701,0.1174574021144862,0.04064608230518389,6,manual_review,manual_review
311534,Hydrographer,,,0.1914626050598506,0.0669813995643381,0.1244812054955125,6,manual_review,manual_review
311599,Science Technicians nec,,,,,,20,manual_review,manual_review
312132,Building Designer,,,0.1643565908175007,0.1531286019016423,0.011227988915858411,5,manual_review,manual_review
312431,Civil Construction Leading Hand,,,0.2728084750448056,0.0447667032965805,0.2280417717482251,2,manual_review,manual_review
312432,Construction Site Supervisor,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.3634660939692447,0.0893110277897012,0.2741550661795435,2,accepted,score_and_gap_rule
241931,Building Surveyor,,,0.2015648051205699,0.0978476518039672,0.1037171533166027,6,manual_review,manual_review
312231,Building Inspector,,,0.1714795149864792,0.129536414872601,0.041943100113878196,6,manual_review,manual_review
312331,Construction Estimator,17-3022.00,Civil Engineering Technologists and Technicians,0.3570771830016357,0.0927876138446467,0.264289569156989,6,accepted,score_and_gap_rule
312233,Plumbing Inspector,45-2011.00,Agricultural Inspectors,0.0743547157056985,,,1,accepted,single_candidate
311533,Geospatial Technician,,,0.1756497872140159,0.0619123059971774,0.11373748121683849,11,manual_review,manual_review
312135,Surveying Technician,,,0.2813395845228899,0.1488722596105302,0.13246732491235969,11,manual_review,manual_review
312133,Detailer Drafter,,,0.2424537427540222,0.1561469954717935,0.0863067472822287,5,manual_review,manual_review
312199,Building and Landscape Designers and Technicians nec,,,,,,23,manual_review,manual_review
312232,Energy Assessor,,,0.0929924260421179,0.0884852448693587,0.004507181172759195,18,manual_review,manual_review
313131,Civil Engineering Draftsperson,,,0.24202993955252,0.1891222355309112,0.0529077040216088,5,manual_review,manual_review
313132,Civil Engineering Technician,,,0.187308727948863,0.1000338201413609,0.08727490780750209,6,manual_review,manual_review
313231,Electrical Engineering Draftsperson,,,0.2724686515739976,0.2458320020940071,0.026636649479990476,5,manual_review,manual_review
313232,Electrical Engineering Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,0.3151459016337264,0.176333480764569,0.1388124208691574,3,accepted,score_and_gap_rule
313937,Other Draftsperson,17-3011.00,Architectural and Civil Drafters,0.3474537901522082,0.2820480283830264,0.06540576176918178,5,accepted,score_and_gap_rule
313932,Electronic Engineering Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,0.3353381547866041,,,1,accepted,single_candidate
313933,Mechanical Engineering Draftsperson,,,0.2502205235524752,0.2175099514698881,0.0327105720825871,5,manual_review,manual_review
313934,Mechanical Engineering Technician,17-3027.00,Mechanical Engineering Technologists and Technicians,0.310336986301678,0.2114600765168554,0.09887690978482261,9,accepted,score_and_gap_rule
312234,Safety Inspector,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.3539674475451935,0.2378691395039932,0.1160983080412003,28,accepted,score_and_gap_rule
313331,Maintenance Planner,43-5061.00,"Production, Planning, and Expediting Clerks",0.2197651621723155,,,1,accepted,single_candidate
313935,Metallurgical or Materials Technician,,,0.1714388771621245,0.1506633121940148,0.0207755649681097,19,manual_review,manual_review
313936,Non-destructive Testing Technician,,,0.1248298146743407,0.0698349910978912,0.05499482357644951,19,manual_review,manual_review
313531,Mining Supervisor,,,0.0440535709448077,0.0265020629523478,0.017551507992459896,2,manual_review,manual_review
312131,Architectural Technician,,,0.2152614116909065,0.1860578325289422,0.02920357916196431,5,manual_review,manual_review
313931,Biomedical Technician,,,0.0859195634079532,0.0692427769255254,0.016676786482427805,18,manual_review,manual_review
313999,Engineering Technicians nec,,,,,,18,manual_review,manual_review
314131,ICT Hardware Technician,,,0.0667234579117961,0.0530399005215841,0.013683557390211994,7,manual_review,manual_review
314231,ICT Customer Support Officer,15-1232.00,Computer User Support Specialists,0.3875916258810062,0.1751591452022202,0.212432480678786,2,accepted,score_and_gap_rule
314136,Web Administrator,,,0.3355237493964701,0.2952345998587443,0.04028914953772583,4,manual_review,manual_review
314199,ICT and Telecommunications Technicians nec,,,,,,17,manual_review,manual_review
314132,Radiocommunications Technician,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,0.1167610507812644,,,1,accepted,single_candidate
314133,Telecommunications Field Engineer,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,0.1388627624787325,,,1,accepted,single_candidate
314134,Telecommunications Network Designer,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,0.0513306890523931,,,1,accepted,single_candidate
314135,Telecommunications Technical Officer or Technologist,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,0.0904767527384287,,,1,accepted,single_candidate
351231,Automotive Electrician,,,0.2679556361793762,0.1702707909196054,0.09768484525977078,13,manual_review,manual_review
351434,Electric Vehicle Technician,,,0.1648075002808576,0.1397668439625629,0.02504065631829472,13,manual_review,manual_review
351131,Automotive Technician (General),,,0.1575261362366342,0.1423490300190008,0.015177106217633407,10,manual_review,manual_review
351435,Marine Technician,,,0.1936661832152604,0.11754436486698,0.07612181834828041,10,manual_review,manual_review
351433,Diesel Technician,,,0.3060420749197993,0.2781796654950528,0.027862409424746493,10,manual_review,manual_review
351436,Motorcycle Technician,,,0.1895258900218522,0.1672839557614105,0.022241934260441687,10,manual_review,manual_review
351437,Small Engine Technician,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.3059595354605574,0.2555204757613423,0.05043905969921508,10,accepted,score_and_gap_rule
331931,Blacksmith,,,0.1246740601019731,,,2,manual_review,manual_review
331932,Electroplater,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.3307764426699167,0.1522804395405559,0.1784960031293608,3,accepted,score_and_gap_rule
331933,Farrier,,,0.0,,,2,manual_review,manual_review
331934,Metal Casting Trades Worker,,,0.1523922054522906,0.112720961292914,0.039671244159376604,2,manual_review,manual_review
331935,Metal Polisher,,,0.1877383703301764,0.1376747782567369,0.050063592073439495,2,manual_review,manual_review
331936,Sheetmetal Worker,,,0.2358232831667242,0.21363635454921,0.0221869286175142,3,manual_review,manual_review
331131,Metal Fabricator,,,0.1599292171465514,0.1597122900341624,0.00021692711238899265,8,manual_review,manual_review
331132,Pressure Welder,,,0.1426390561785075,0.1192498102626741,0.023389245915833398,2,manual_review,manual_review
331133,Welder (First Class),,,0.2194850371612325,0.212999390973181,0.006485646188051503,2,manual_review,manual_review
332131,Aircraft Maintenance Technician (Avionics),,,0.2575181817290686,0.1572436761157259,0.1002745056133427,7,manual_review,manual_review
332134,Licensed Aircraft Maintenance Engineer,49-3011.00,Aircraft Mechanics and Service Technicians,0.3077668184949346,0.1551995282109616,0.15256729028397298,8,accepted,score_and_gap_rule
332132,Aircraft Maintenance Technician (Mechanical),49-3011.00,Aircraft Mechanics and Service Technicians,0.3430091356153504,0.035388706066716,0.3076204295486344,2,accepted,score_and_gap_rule
332133,Aircraft Maintenance Technician (Structures),,,0.0417475320581182,0.0356368724243596,0.006110659633758599,3,manual_review,manual_review
332231,Fitter (General),,,0.3670755375770905,0.3519821561918632,0.015093381385227311,21,manual_review,manual_review
