month,state_name,region_code,region_name,region_level,anzsco2_code,anzsco2_name,vacancy_3m_moving_average
2024-10,NSW,105,Far West and Orana,SA4,26,ICT Professionals,3
2024-10,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,25
2024-10,NSW,107,Illawarra,SA4,26,ICT Professionals,18
2024-10,NSW,108,Mid North Coast,SA4,26,ICT Professionals,12
2024-10,NSW,109,Murray,SA4,26,ICT Professionals,4
2024-10,NSW,110,New England and North West,SA4,26,ICT Professionals,6
2024-10,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,46
2024-10,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,10
2024-10,NSW,113,Riverina,SA4,26,ICT Professionals,7
2024-10,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2024-10,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1892
2024-10,VIC,201,Ballarat,SA4,26,ICT Professionals,13
2024-10,VIC,202,Bendigo,SA4,26,ICT Professionals,10
2024-10,VIC,203,Geelong,SA4,26,ICT Professionals,26
2024-10,VIC,204,Hume,SA4,26,ICT Professionals,4
2024-10,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,6
2024-10,VIC,215,North West,SA4,26,ICT Professionals,1
2024-10,VIC,216,Shepparton,SA4,26,ICT Professionals,2
2024-10,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2024-10,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1148
2024-10,QLD,306,Cairns,SA4,26,ICT Professionals,9
2024-10,QLD,308,Central Queensland,SA4,26,ICT Professionals,12
2024-10,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,5
2024-10,QLD,309,Gold Coast,SA4,26,ICT Professionals,72
2024-10,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,10
2024-10,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2024-10,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,27
2024-10,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2024-10,QLD,318,Townsville,SA4,26,ICT Professionals,13
2024-10,QLD,319,Wide Bay,SA4,26,ICT Professionals,9
2024-10,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,394
2024-10,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,3
2024-10,SA,406,South Australia - Outback,SA4,26,ICT Professionals,4
2024-10,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2024-10,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,535
2024-10,WA,501,Bunbury,SA4,26,ICT Professionals,5
2024-10,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,3
2024-10,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,7
2024-10,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,0
2024-10,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,51
2024-10,TAS,602,Launceston and North East,SA4,26,ICT Professionals,6
2024-10,TAS,603,South East,SA4,26,ICT Professionals,1
2024-10,TAS,604,West and North West,SA4,26,ICT Professionals,2
2024-10,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,36
2024-10,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,9
2024-10,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,782
2024-11,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2479
2024-11,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2024-11,NSW,103,Central West,SA4,26,ICT Professionals,4
2024-11,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2024-11,NSW,105,Far West and Orana,SA4,26,ICT Professionals,4
2024-11,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,20
2024-11,NSW,107,Illawarra,SA4,26,ICT Professionals,13
2024-11,NSW,108,Mid North Coast,SA4,26,ICT Professionals,11
2024-11,NSW,109,Murray,SA4,26,ICT Professionals,4
2024-11,NSW,110,New England and North West,SA4,26,ICT Professionals,4
2024-11,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,36
2024-11,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,10
2024-11,NSW,113,Riverina,SA4,26,ICT Professionals,6
2024-11,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,7
2024-11,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1752
2024-11,VIC,201,Ballarat,SA4,26,ICT Professionals,13
2024-11,VIC,202,Bendigo,SA4,26,ICT Professionals,9
2024-11,VIC,203,Geelong,SA4,26,ICT Professionals,19
2024-11,VIC,204,Hume,SA4,26,ICT Professionals,4
2024-11,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,6
2024-11,VIC,215,North West,SA4,26,ICT Professionals,1
2024-11,VIC,216,Shepparton,SA4,26,ICT Professionals,2
2024-11,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,6
2024-11,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1075
2024-11,QLD,306,Cairns,SA4,26,ICT Professionals,6
2024-11,QLD,308,Central Queensland,SA4,26,ICT Professionals,12
2024-11,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2024-11,QLD,309,Gold Coast,SA4,26,ICT Professionals,70
2024-11,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,9
2024-11,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,1
2024-11,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,25
2024-11,QLD,317,Toowoomba,SA4,26,ICT Professionals,7
2024-11,QLD,318,Townsville,SA4,26,ICT Professionals,18
2024-11,QLD,319,Wide Bay,SA4,26,ICT Professionals,9
2024-11,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,356
2024-11,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,4
2024-11,SA,406,South Australia - Outback,SA4,26,ICT Professionals,2
2024-11,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2024-11,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,482
2024-11,WA,501,Bunbury,SA4,26,ICT Professionals,7
2024-11,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,4
2024-11,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,7
2024-11,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,0
2024-11,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,47
2024-11,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2024-11,TAS,603,South East,SA4,26,ICT Professionals,1
2024-11,TAS,604,West and North West,SA4,26,ICT Professionals,3
2024-11,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,45
2024-11,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,9
2024-11,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,740
2024-12,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2220
2024-12,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2024-12,NSW,103,Central West,SA4,26,ICT Professionals,3
2024-12,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,1
2024-12,NSW,105,Far West and Orana,SA4,26,ICT Professionals,4
2024-12,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,17
2024-12,NSW,107,Illawarra,SA4,26,ICT Professionals,11
2024-12,NSW,108,Mid North Coast,SA4,26,ICT Professionals,10
2024-12,NSW,109,Murray,SA4,26,ICT Professionals,4
2024-12,NSW,110,New England and North West,SA4,26,ICT Professionals,3
2024-12,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,30
2024-12,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,10
2024-12,NSW,113,Riverina,SA4,26,ICT Professionals,6
2024-12,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,6
2024-12,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1570
2024-12,VIC,201,Ballarat,SA4,26,ICT Professionals,12
2024-12,VIC,202,Bendigo,SA4,26,ICT Professionals,6
2024-12,VIC,203,Geelong,SA4,26,ICT Professionals,19
2024-12,VIC,204,Hume,SA4,26,ICT Professionals,5
2024-12,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,5
2024-12,VIC,215,North West,SA4,26,ICT Professionals,1
2024-12,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2024-12,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,6
2024-12,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,928
2024-12,QLD,306,Cairns,SA4,26,ICT Professionals,7
2024-12,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2024-12,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2024-12,QLD,309,Gold Coast,SA4,26,ICT Professionals,70
2024-12,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,8
2024-12,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,1
2024-12,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,21
2024-12,QLD,317,Toowoomba,SA4,26,ICT Professionals,6
2024-12,QLD,318,Townsville,SA4,26,ICT Professionals,17
2024-12,QLD,319,Wide Bay,SA4,26,ICT Professionals,11
2024-12,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,329
2024-12,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,5
2024-12,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2024-12,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2024-12,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,417
2024-12,WA,501,Bunbury,SA4,26,ICT Professionals,5
2024-12,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,5
2024-12,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,5
2024-12,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,0
2024-12,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,42
2024-12,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2024-12,TAS,603,South East,SA4,26,ICT Professionals,0
2024-12,TAS,604,West and North West,SA4,26,ICT Professionals,2
2024-12,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,37
2024-12,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,7
2024-12,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,619
2025-01,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2197
2025-01,NSW,101,Capital Region,SA4,26,ICT Professionals,3
2025-01,NSW,103,Central West,SA4,26,ICT Professionals,4
2025-01,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,0
2025-01,NSW,105,Far West and Orana,SA4,26,ICT Professionals,3
2025-01,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,18
2025-01,NSW,107,Illawarra,SA4,26,ICT Professionals,9
2025-01,NSW,108,Mid North Coast,SA4,26,ICT Professionals,9
2025-01,NSW,109,Murray,SA4,26,ICT Professionals,4
2025-01,NSW,110,New England and North West,SA4,26,ICT Professionals,2
2025-01,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,29
2025-01,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,8
2025-01,NSW,113,Riverina,SA4,26,ICT Professionals,7
2025-01,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,4
2025-01,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1580
2025-01,VIC,201,Ballarat,SA4,26,ICT Professionals,9
2025-01,VIC,202,Bendigo,SA4,26,ICT Professionals,4
2025-01,VIC,203,Geelong,SA4,26,ICT Professionals,24
2025-01,VIC,204,Hume,SA4,26,ICT Professionals,4
2025-01,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,4
2025-01,VIC,215,North West,SA4,26,ICT Professionals,1
2025-01,VIC,216,Shepparton,SA4,26,ICT Professionals,2
2025-01,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,6
2025-01,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,898
2025-01,QLD,306,Cairns,SA4,26,ICT Professionals,8
2025-01,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2025-01,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2025-01,QLD,309,Gold Coast,SA4,26,ICT Professionals,71
2025-01,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,6
2025-01,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2025-01,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,21
2025-01,QLD,317,Toowoomba,SA4,26,ICT Professionals,5
2025-01,QLD,318,Townsville,SA4,26,ICT Professionals,15
2025-01,QLD,319,Wide Bay,SA4,26,ICT Professionals,10
2025-01,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,278
2025-01,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,6
2025-01,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2025-01,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2025-01,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,409
2025-01,WA,501,Bunbury,SA4,26,ICT Professionals,6
2025-01,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,4
2025-01,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,6
2025-01,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,0
2025-01,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,38
2025-01,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2025-01,TAS,603,South East,SA4,26,ICT Professionals,0
2025-01,TAS,604,West and North West,SA4,26,ICT Professionals,2
2025-01,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,33
2025-01,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,9
2025-01,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,534
2025-02,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2268
2025-02,NSW,101,Capital Region,SA4,26,ICT Professionals,3
2025-02,NSW,103,Central West,SA4,26,ICT Professionals,4
2025-02,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,0
2025-02,NSW,105,Far West and Orana,SA4,26,ICT Professionals,2
2025-02,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,18
2025-02,NSW,107,Illawarra,SA4,26,ICT Professionals,8
2025-02,NSW,108,Mid North Coast,SA4,26,ICT Professionals,10
2025-02,NSW,109,Murray,SA4,26,ICT Professionals,4
2025-02,NSW,110,New England and North West,SA4,26,ICT Professionals,1
2025-02,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,31
2025-02,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,7
2025-02,NSW,113,Riverina,SA4,26,ICT Professionals,6
2025-02,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,3
2025-02,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1635
2025-02,VIC,201,Ballarat,SA4,26,ICT Professionals,8
2025-02,VIC,202,Bendigo,SA4,26,ICT Professionals,3
2025-02,VIC,203,Geelong,SA4,26,ICT Professionals,30
2025-02,VIC,204,Hume,SA4,26,ICT Professionals,5
2025-02,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,4
2025-02,VIC,215,North West,SA4,26,ICT Professionals,2
2025-02,VIC,216,Shepparton,SA4,26,ICT Professionals,3
2025-02,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,6
2025-02,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,938
2025-02,QLD,306,Cairns,SA4,26,ICT Professionals,7
2025-02,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2025-02,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,2
2025-02,QLD,309,Gold Coast,SA4,26,ICT Professionals,74
2025-02,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,8
2025-02,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2025-02,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,21
2025-02,QLD,317,Toowoomba,SA4,26,ICT Professionals,3
2025-02,QLD,318,Townsville,SA4,26,ICT Professionals,11
2025-02,QLD,319,Wide Bay,SA4,26,ICT Professionals,8
2025-02,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,313
2025-02,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,5
2025-02,SA,406,South Australia - Outback,SA4,26,ICT Professionals,0
2025-02,SA,407,South Australia - South East,SA4,26,ICT Professionals,1
2025-02,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,424
2025-02,WA,501,Bunbury,SA4,26,ICT Professionals,3
2025-02,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,4
2025-02,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,6
2025-02,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,0
2025-02,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,36
2025-02,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2025-02,TAS,603,South East,SA4,26,ICT Professionals,0
2025-02,TAS,604,West and North West,SA4,26,ICT Professionals,2
2025-02,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,26
2025-02,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,9
2025-02,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,578
2025-03,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2589
2025-03,NSW,101,Capital Region,SA4,26,ICT Professionals,4
2025-03,NSW,103,Central West,SA4,26,ICT Professionals,2
2025-03,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,1
2025-03,NSW,105,Far West and Orana,SA4,26,ICT Professionals,3
2025-03,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,22
2025-03,NSW,107,Illawarra,SA4,26,ICT Professionals,8
2025-03,NSW,108,Mid North Coast,SA4,26,ICT Professionals,13
2025-03,NSW,109,Murray,SA4,26,ICT Professionals,4
2025-03,NSW,110,New England and North West,SA4,26,ICT Professionals,2
2025-03,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,35
2025-03,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,8
2025-03,NSW,113,Riverina,SA4,26,ICT Professionals,6
2025-03,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,3
2025-03,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1835
2025-03,VIC,201,Ballarat,SA4,26,ICT Professionals,9
2025-03,VIC,202,Bendigo,SA4,26,ICT Professionals,3
2025-03,VIC,203,Geelong,SA4,26,ICT Professionals,38
2025-03,VIC,204,Hume,SA4,26,ICT Professionals,4
2025-03,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,4
2025-03,VIC,215,North West,SA4,26,ICT Professionals,2
2025-03,VIC,216,Shepparton,SA4,26,ICT Professionals,2
2025-03,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2025-03,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1087
2025-03,QLD,306,Cairns,SA4,26,ICT Professionals,9
2025-03,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2025-03,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,2
2025-03,QLD,309,Gold Coast,SA4,26,ICT Professionals,72
2025-03,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,9
2025-03,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2025-03,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,26
2025-03,QLD,317,Toowoomba,SA4,26,ICT Professionals,3
2025-03,QLD,318,Townsville,SA4,26,ICT Professionals,12
2025-03,QLD,319,Wide Bay,SA4,26,ICT Professionals,5
2025-03,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,337
2025-03,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,4
2025-03,SA,406,South Australia - Outback,SA4,26,ICT Professionals,0
2025-03,SA,407,South Australia - South East,SA4,26,ICT Professionals,2
2025-03,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,497
2025-03,WA,501,Bunbury,SA4,26,ICT Professionals,5
2025-03,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,4
2025-03,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,7
2025-03,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,0
2025-03,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,33
2025-03,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2025-03,TAS,603,South East,SA4,26,ICT Professionals,0
2025-03,TAS,604,West and North West,SA4,26,ICT Professionals,2
2025-03,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,27
2025-03,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,9
2025-03,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,656
2025-04,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2537
2025-04,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2025-04,NSW,103,Central West,SA4,26,ICT Professionals,2
2025-04,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,1
2025-04,NSW,105,Far West and Orana,SA4,26,ICT Professionals,4
2025-04,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,23
2025-04,NSW,107,Illawarra,SA4,26,ICT Professionals,10
2025-04,NSW,108,Mid North Coast,SA4,26,ICT Professionals,12
2025-04,NSW,109,Murray,SA4,26,ICT Professionals,5
2025-04,NSW,110,New England and North West,SA4,26,ICT Professionals,6
2025-04,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,36
2025-04,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,6
2025-04,NSW,113,Riverina,SA4,26,ICT Professionals,5
2025-04,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,4
2025-04,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1762
2025-04,VIC,201,Ballarat,SA4,26,ICT Professionals,9
2025-04,VIC,202,Bendigo,SA4,26,ICT Professionals,3
2025-04,VIC,203,Geelong,SA4,26,ICT Professionals,31
2025-04,VIC,204,Hume,SA4,26,ICT Professionals,4
2025-04,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,4
2025-04,VIC,215,North West,SA4,26,ICT Professionals,2
2025-04,VIC,216,Shepparton,SA4,26,ICT Professionals,2
2025-04,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,7
2025-04,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1075
2025-04,QLD,306,Cairns,SA4,26,ICT Professionals,8
2025-04,QLD,308,Central Queensland,SA4,26,ICT Professionals,12
2025-04,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,3
2025-04,QLD,309,Gold Coast,SA4,26,ICT Professionals,64
2025-04,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,8
2025-04,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2025-04,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,26
2025-04,QLD,317,Toowoomba,SA4,26,ICT Professionals,4
2025-04,QLD,318,Townsville,SA4,26,ICT Professionals,14
2025-04,QLD,319,Wide Bay,SA4,26,ICT Professionals,4
2025-04,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,348
2025-04,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,2
2025-04,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2025-04,SA,407,South Australia - South East,SA4,26,ICT Professionals,4
2025-04,WA,5GPER,Greater Perth,GCCSA,26,ICT Professionals,488
2025-04,WA,501,Bunbury,SA4,26,ICT Professionals,5
2025-04,WA,510,Western Australia - Outback (North),SA4,26,ICT Professionals,4
2025-04,WA,511,Western Australia - Outback (South),SA4,26,ICT Professionals,7
2025-04,WA,509,Western Australia - Wheat Belt,SA4,26,ICT Professionals,1
2025-04,TAS,6GHOB,Greater Hobart,GCCSA,26,ICT Professionals,32
2025-04,TAS,602,Launceston and North East,SA4,26,ICT Professionals,5
2025-04,TAS,603,South East,SA4,26,ICT Professionals,0
2025-04,TAS,604,West and North West,SA4,26,ICT Professionals,2
2025-04,NT,7GDAR,Greater Darwin,GCCSA,26,ICT Professionals,29
2025-04,NT,702,Northern Territory - Outback,SA4,26,ICT Professionals,6
2025-04,ACT,8ACTE,Australian Capital Territory,GCCSA,26,ICT Professionals,731
2025-05,NSW,1GSYD,Greater Sydney,GCCSA,26,ICT Professionals,2511
2025-05,NSW,101,Capital Region,SA4,26,ICT Professionals,5
2025-05,NSW,103,Central West,SA4,26,ICT Professionals,3
2025-05,NSW,104,Coffs Harbour - Grafton,SA4,26,ICT Professionals,2
2025-05,NSW,105,Far West and Orana,SA4,26,ICT Professionals,4
2025-05,NSW,106,Hunter Valley exc Newcastle,SA4,26,ICT Professionals,22
2025-05,NSW,107,Illawarra,SA4,26,ICT Professionals,13
2025-05,NSW,108,Mid North Coast,SA4,26,ICT Professionals,12
2025-05,NSW,109,Murray,SA4,26,ICT Professionals,5
2025-05,NSW,110,New England and North West,SA4,26,ICT Professionals,7
2025-05,NSW,111,Newcastle and Lake Macquarie,SA4,26,ICT Professionals,33
2025-05,NSW,112,Richmond - Tweed,SA4,26,ICT Professionals,7
2025-05,NSW,113,Riverina,SA4,26,ICT Professionals,6
2025-05,NSW,114,Southern Highlands and Shoalhaven,SA4,26,ICT Professionals,4
2025-05,VIC,2GMEL,Greater Melbourne,GCCSA,26,ICT Professionals,1744
2025-05,VIC,201,Ballarat,SA4,26,ICT Professionals,10
2025-05,VIC,202,Bendigo,SA4,26,ICT Professionals,5
2025-05,VIC,203,Geelong,SA4,26,ICT Professionals,31
2025-05,VIC,204,Hume,SA4,26,ICT Professionals,5
2025-05,VIC,205,Latrobe - Gippsland,SA4,26,ICT Professionals,3
2025-05,VIC,215,North West,SA4,26,ICT Professionals,2
2025-05,VIC,216,Shepparton,SA4,26,ICT Professionals,2
2025-05,VIC,217,Warrnambool and South West,SA4,26,ICT Professionals,8
2025-05,QLD,3GBRI,Greater Brisbane,GCCSA,26,ICT Professionals,1052
2025-05,QLD,306,Cairns,SA4,26,ICT Professionals,8
2025-05,QLD,308,Central Queensland,SA4,26,ICT Professionals,10
2025-05,QLD,307,Darling Downs - Maranoa,SA4,26,ICT Professionals,4
2025-05,QLD,309,Gold Coast,SA4,26,ICT Professionals,55
2025-05,QLD,312,Mackay - Isaac - Whitsunday,SA4,26,ICT Professionals,8
2025-05,QLD,315,Queensland - Outback,SA4,26,ICT Professionals,2
2025-05,QLD,316,Sunshine Coast,SA4,26,ICT Professionals,29
2025-05,QLD,317,Toowoomba,SA4,26,ICT Professionals,4
2025-05,QLD,318,Townsville,SA4,26,ICT Professionals,13
2025-05,QLD,319,Wide Bay,SA4,26,ICT Professionals,5
2025-05,SA,4GADE,Greater Adelaide,GCCSA,26,ICT Professionals,344
2025-05,SA,405,Barossa - Yorke - Mid North,SA4,26,ICT Professionals,1
2025-05,SA,406,South Australia - Outback,SA4,26,ICT Professionals,1
2025-05,SA,407,South Australia - South East,SA4,26,ICT Professionals,4
